,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
262,183,0.0,RL,0.39215686274509803,0.03547303618876539,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,0.4444444444444444,0.625,0.5923076923076923,0.9333333333333333,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.06125,TA,TA,PConc,,,,,0.0,,0.0,0.0,0.0,GasA,Ex,Y,SBrkr,0.34761575673807876,0.0,0.0,0.23169046522339937,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,TA,0.5,Typ,0.3333333333333333,Gd,Attchd,0.9736318407960199,RFn,0.25,0.18129496402877698,TA,TA,Y,0.15760869565217392,0.0,0.0,0.44226044226044225,0.0,0.0,0.0,MnPrv,,0.0,0.45454545454545453,0.25,WD,Normal,0.14694124709809733
263,1427,0.23529411764705882,RL,0.5294117647058824,0.044286329104449684,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.6666666666666666,0.5,0.8769230769230769,0.7333333333333333,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.28,Gd,TA,PConc,Gd,TA,No,GLQ,0.4424778761061947,Unf,0.0,0.10357640501625638,0.3814722395508422,GasA,Ex,Y,SBrkr,0.3071872840359364,0.49724972497249725,0.0,0.41294334408106864,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.0,Gd,0.3,Typ,0.6666666666666666,TA,Attchd,0.9920398009950249,RFn,0.5,0.3776978417266187,TA,TA,Y,0.23233695652173914,0.2413162705667276,0.0,0.0,0.0,0.0,0.0,,,0.0,0.6363636363636364,0.5,WD,Normal,0.40893664569546767
264,829,0.23529411764705882,RL,0.0,0.12733898431944912,Pave,,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,0.4444444444444444,0.5,0.6692307692307692,0.2833333333333333,Flat,Tar&Grv,Plywood,Plywood,,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,0.11017699115044248,ALQ,0.5183175033921302,0.0,0.3159700561447286,GasA,TA,Y,SBrkr,0.28541810642709053,0.5313531353135313,0.0,0.41271303546752647,0.0,1.0,0.6666666666666666,0.5,0.5,0.0,TA,0.5,Min2,0.0,,Attchd,0.9786069651741294,Fin,0.5,0.38705035971223023,TA,TA,Y,0.6603260869565217,0.0,0.0,0.0,0.46875,0.0,0.0,,,0.0,0.45454545454545453,0.75,WD,Abnorml,0.2597207233155084
265,555,0.23529411764705882,RL,0.5555555555555556,0.04279405710864114,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,0.6666666666666666,0.5,0.9461538461538461,0.9,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.1825,Gd,TA,PConc,Gd,TA,No,GLQ,0.3831858407079646,Unf,0.0,0.06130980027868091,0.3112913287585777,GasA,Ex,Y,SBrkr,0.2322045611610228,0.5720572057205721,0.0,0.3942883463841548,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.0,Gd,0.6,Typ,0.3333333333333333,Gd,BuiltIn,0.9965174129353234,RFn,0.75,0.6266187050359712,TA,TA,Y,0.43478260869565216,0.113345521023766,0.0,0.0,0.0,0.0,0.0,,,0.0,0.6363636363636364,0.5,WD,Normal,0.43149254093894984
266,1238,0.23529411764705882,RL,0.2679738562091503,0.05106470566221324,Pave,,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6666666666666666,0.5,0.9538461538461539,0.9166666666666666,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.3934045517882025,0.26419213973799127,GasA,Ex,Y,SBrkr,0.17726330338631652,0.6056105610561056,0.0,0.3717181022570244,0.0,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,Gd,0.6,Typ,0.3333333333333333,Gd,BuiltIn,0.9970149253731343,Fin,0.5,0.3122302158273381,TA,TA,Y,0.1358695652173913,0.08775137111517367,0.0,0.0,0.0,0.0,0.0,,,0.0,0.7272727272727273,0.0,WD,Normal,0.2770714119643409
267,97,0.0,RL,0.5098039215686274,0.041105310429998876,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6666666666666666,0.5,0.9153846153846154,0.8166666666666667,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.114375,Gd,TA,PConc,Gd,TA,Av,ALQ,0.5141592920353982,Unf,0.0,0.19786344635392475,0.495321272613849,GasA,Ex,Y,SBrkr,0.4333102971665515,0.0,0.0,0.28880700138185167,0.0,0.0,0.6666666666666666,0.0,0.5,0.0,Gd,0.4,Typ,0.0,,Attchd,0.9945273631840796,RFn,0.5,0.339568345323741,TA,TA,Y,0.21467391304347827,0.05301645338208409,0.0,0.0,0.0,0.0,0.0,,,0.0,0.6363636363636364,0.0,WD,Normal,0.3100377203971226
268,407,0.17647058823529413,RL,0.3333333333333333,0.0421157516560009,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,0.5555555555555556,0.5,0.4307692307692308,0.0,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.4941941477008825,0.3318777292576419,GasA,Ex,Y,FuseA,0.2874913614374568,0.0,0.8269230769230769,0.30055274067250115,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,TA,0.4,Maj2,0.0,,Detchd,0.96318407960199,Unf,0.25,0.17266187050359713,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.18181818181818182,0.5,WD,Normal,0.1382659027736811
269,501,0.8235294117647058,RM,0.13725490196078433,0.001932001047864975,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,0.5555555555555556,0.5,0.7153846153846154,0.38333333333333336,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.178125,TA,TA,CBlock,TA,TA,No,BLQ,0.15752212389380532,Unf,0.0,0.14677194612169067,0.2096069868995633,GasA,TA,Y,SBrkr,0.11679336558396683,0.30033003300330036,0.0,0.20359281437125748,0.0,0.0,0.3333333333333333,0.5,0.5,0.0,TA,0.5,Typ,0.0,,Detchd,0.9815920398009951,Unf,0.25,0.18992805755395684,TA,TA,Y,0.1956521739130435,0.051188299817184646,0.0,0.0,0.0,0.0,0.0,,,0.0,0.36363636363636365,0.25,WD,Normal,0.1347957650439146
270,329,0.3235294117647059,RL,0.0,0.04870233149956963,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,0.5555555555555556,0.625,0.27692307692307694,0.7333333333333333,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.3920111472364143,0.2632563942607611,GasA,Gd,N,FuseA,0.3838977194194886,0.378987898789879,0.0,0.41455550437586364,0.0,0.0,0.6666666666666666,0.0,0.8333333333333334,0.0,Gd,0.8,Typ,0.0,,Detchd,0.9601990049751243,Unf,0.5,0.3172661870503597,TA,TA,Y,0.0,0.10968921389396709,0.694300518134715,0.0,0.0,0.0,0.0,,,0.0,0.5454545454545454,0.75,WD,Normal,0.31090525482956416
271,361,0.38235294117647056,RL,0.0,0.028362523857640057,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,0.5555555555555556,0.625,0.7538461538461538,0.4666666666666667,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,0.3420353982300885,Unf,0.0,0.053413841151881095,0.27698066126013726,GasA,Ex,Y,SBrkr,0.19972356599861782,0.0,0.0,0.13311837862736067,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,TA,0.3,Typ,0.3333333333333333,TA,Attchd,0.9840796019900497,RFn,0.5,0.3381294964028777,TA,TA,Y,0.0,0.0,0.0,0.0,0.4,0.0,0.0,MnPrv,,0.0,0.45454545454545453,0.25,WD,Normal,0.20940372623389422
272,898,0.4117647058823529,RL,0.41830065359477125,0.025920624228135174,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,0.4444444444444444,0.5,0.7615384615384615,0.48333333333333334,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,SBrkr,0.27159640635798205,0.6160616061606161,0.0,0.4389682174113312,0.0,0.0,0.6666666666666666,0.0,1.0,0.5,TA,1.0,Typ,0.0,,Detchd,0.9845771144278607,Unf,0.5,0.37985611510791367,TA,TA,Y,0.20923913043478262,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.45454545454545453,0.75,WD,Alloca,0.1867662827537625
273,530,0.0,RL,0.0,0.14591051981587516,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,0.5555555555555556,0.25,0.5923076923076923,0.4166666666666667,Hip,CompShg,Wd Sdng,Stone,,0.0,Gd,TA,PConc,TA,TA,No,Rec,0.5393805309734513,Unf,0.0,0.3790060380863911,0.6347473487211478,GasA,TA,Y,SBrkr,0.7536281962681409,0.0,0.0,0.5023030861354215,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.5,TA,0.7,Maj1,0.6666666666666666,TA,Attchd,0.9825870646766169,RFn,0.5,0.34820143884892085,TA,TA,Y,0.0,0.0,0.5181347150259067,0.0,0.0,0.0,0.0,,,0.0,0.18181818181818182,0.25,WD,Alloca,0.28682943926044424
274,682,0.17647058823529413,RH,0.35947712418300654,0.014141499195389394,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,0.4444444444444444,0.5,0.4,0.8333333333333334,Gable,CompShg,VinylSd,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,0.08053097345132744,Unf,0.0,0.2837900603808639,0.24734872114784778,GasA,Ex,Y,SBrkr,0.17760884588804424,0.3696369636963696,0.0,0.27314601566098573,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,TA,0.4,Typ,0.0,,Detchd,0.9791044776119403,Unf,0.25,0.20215827338129497,TA,TA,Y,0.0,0.0,0.14507772020725387,0.0,0.0,0.0,0.0,,,0.0,0.5454545454545454,0.75,WD,Abnorml,0.2153619527159033
275,939,0.23529411764705882,RL,0.477124183006536,0.03406964559709592,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,0.6666666666666666,0.5,0.9692307692307692,0.9333333333333333,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,Gd,Mn,GLQ,0.20530973451327433,Unf,0.0,0.43056200650255455,0.433873986275733,GasA,Ex,Y,SBrkr,0.36523842432619213,0.3140814081408141,0.0,0.37494242284661444,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,Gd,0.5,Typ,0.0,,Attchd,0.9980099502487563,RFn,0.75,0.6244604316546762,TA,TA,Y,0.0,0.16453382084095064,0.0,0.0,0.0,0.0,0.0,,,0.0,0.6363636363636364,0.0,New,Partial,0.3548007620422455
276,860,0.23529411764705882,RL,0.0,0.044683956438756035,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,0.5555555555555556,0.75,0.676923076923077,0.5666666666666667,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.1375,TA,TA,CBlock,TA,TA,Mn,BLQ,0.2738938053097345,Unf,0.0,0.20204366000928936,0.3287585776668746,GasA,TA,Y,SBrkr,0.40704906703524535,0.6281628162816282,0.0,0.5343159834177799,0.3333333333333333,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,Gd,0.7,Typ,0.3333333333333333,Gd,Attchd,0.9791044776119403,Unf,0.5,0.44532374100719424,TA,TA,Y,0.0,0.11882998171846434,0.0,0.0,0.4625,0.0,0.0,,,0.0,0.6363636363636364,0.0,WD,Normal,0.37250019953291946
277,894,0.0,RL,0.0,0.05523277571947158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,0.4444444444444444,0.5,0.5692307692307692,0.06666666666666667,Gable,CompShg,Wd Sdng,Plywood,,0.0,TA,TA,PConc,Gd,TA,Mn,BLQ,0.47079646017699117,Unf,0.0,0.14816535067347886,0.43137866500311917,GasA,TA,Y,SBrkr,0.36247408431237044,0.0,0.0,0.24159373560571165,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,TA,0.4,Typ,0.3333333333333333,Gd,Attchd,0.972139303482587,Unf,0.25,0.25467625899280577,TA,TA,Y,0.6942934782608695,0.21206581352833637,0.0,0.0,0.0,0.0,0.0,GdPrv,,0.0,0.45454545454545453,0.5,WD,Normal,0.22501934601784346
278,897,0.058823529411764705,RM,0.32679738562091504,0.03409303544029041,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,0.3333333333333333,0.625,0.4307692307692308,0.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,0.1261061946902655,Unf,0.0,0.30933581049698095,0.2966313162819713,GasA,Ex,N,SBrkr,0.21319972356599862,0.0,0.0,0.14210041455550437,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,TA,0.4,Typ,0.0,,Detchd,0.96318407960199,Unf,0.25,0.23525179856115108,TA,TA,Y,0.0,0.051188299817184646,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2727272727272727,0.0,WD,Abnorml,0.12351781742217349
279,847,0.23529411764705882,RL,0.49019607843137253,0.03667527412896224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,0.6666666666666666,0.5,0.8692307692307693,0.7166666666666667,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.085625,Gd,TA,PConc,Gd,TA,No,ALQ,0.22699115044247786,Unf,0.0,0.10543427775197399,0.23081721771678104,GasA,Ex,Y,SBrkr,0.2322045611610228,0.422992299229923,0.0,0.3318747121142331,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.0,Gd,0.5,Typ,0.3333333333333333,TA,Attchd,0.9915422885572139,Unf,0.5,0.3057553956834532,TA,TA,Y,0.3179347826086957,0.1316270566727605,0.49740932642487046,0.0,0.0,0.0,0.0,,,0.0,0.5454545454545454,0.75,WD,Normal,0.3083026515322393
280,126,1.0,RM,0.39215686274509803,0.024807267692077393,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,1.5Fin,0.5555555555555556,0.875,0.4230769230769231,0.5333333333333333,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Fa,CBlock,TA,TA,Av,GLQ,0.2168141592920354,Unf,0.0,0.013934045517882025,0.16219588271990018,GasA,Gd,N,SBrkr,0.06427090532135453,0.0,0.4090909090909091,0.09672961768770152,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,TA,0.3,Typ,0.0,,,0.0,,0.0,0.0,,,N,0.07201086956521739,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.45454545454545453,0.0,WD,Normal,0.08534630239474204
281,574,0.35294117647058826,RL,0.49673202614379086,0.0397159537442461,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,0.6666666666666666,0.5,0.9230769230769231,0.8333333333333334,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,0.17835578262888993,0.11977542108546475,GasA,Ex,Y,SBrkr,0.1520387007601935,0.36083608360836084,0.0,0.2524182404421925,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,TA,0.6,Typ,0.3333333333333333,TA,BuiltIn,0.9950248756218906,RFn,0.5,0.28776978417266186,TA,TA,Y,0.1358695652173913,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.25,WD,Normal,0.23369469034225968
282,1385,0.17647058823529413,RL,0.39215686274509803,0.03547303618876539,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,0.5555555555555556,0.5,0.45384615384615384,0.0,Gable,CompShg,WdShing,Wd Shng,,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,0.09026548672566372,Unf,0.0,0.1653506734788667,0.17467248908296942,GasA,TA,Y,SBrkr,0.12577747062888736,0.30803080308030806,0.0,0.21280515891294335,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,TA,0.4,Typ,0.0,,Detchd,0.9646766169154228,Unf,0.25,0.2014388489208633,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,,0.0,0.8181818181818182,0.75,WD,Normal,0.12091521412484861
283,1010,0.17647058823529413,RL,0.39215686274509803,0.02115845215373676,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,0.4444444444444444,0.5,0.35384615384615387,0.0,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.46818392940083603,0.314410480349345,GasA,Ex,Y,SBrkr,0.23289564616447822,0.0,0.8986013986013986,0.27360663288807,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,TA,0.5,Typ,0.0,,,0.0,,0.0,0.0,,,P,0.0,0.0,0.35751295336787564,0.0,0.0,0.0,0.0,,,0.0,0.45454545454545453,0.0,WD,Normal,0.11571000753019887
284,720,0.0,RL,0.45098039215686275,0.03949608921821788,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.4444444444444444,0.625,0.6846153846153846,0.31666666666666665,Gable,CompShg,HdBoard,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,0.23141592920353982,Unf,0.0,0.20808174640037158,0.30286961946350593,GasA,TA,Y,SBrkr,0.22011057360055286,0.0,0.0,0.1467065868263473,0.0,0.0,0.3333333333333333,0.5,0.5,0.0,TA,0.3,Typ,0.3333333333333333,Po,Attchd,0.9796019900497512,Unf,0.25,0.2158273381294964,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.36363636363636365,0.0,WD,Normal,0.16168933244960493
285,1186,0.17647058823529413,RL,0.39215686274509803,0.0386446989259384,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,0.4444444444444444,0.75,0.3384615384615385,0.0,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,0.17345132743362832,Unf,0.0,0.18207152810032512,0.2445414847161572,GasA,Gd,Y,SBrkr,0.2125086385625432,0.1496149614961496,0.0,0.20428374021188392,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,TA,0.5,Typ,0.0,,Attchd,0.9776119402985075,Unf,0.25,0.2820143884892086,TA,TA,Y,0.0,0.0,0.6113989637305699,0.0,0.0,0.0,0.0,,,0.0,0.18181818181818182,0.0,WD,Normal,0.1207417072383603
286,379,0.0,RL,0.5751633986928104,0.04639141499195389,Pave,,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,0.8888888888888888,0.125,1.0,1.0,Hip,CompShg,VinylSd,VinylSd,Stone,0.21875,Gd,TA,PConc,Ex,TA,Av,GLQ,0.6393805309734514,Unf,0.0,0.19089642359498374,0.578914535246413,GasA,Ex,Y,SBrkr,0.5259156876295784,0.0,0.0,0.35052970981114695,0.3333333333333333,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,Ex,0.6,Typ,0.3333333333333333,Ex,Attchd,1.0,Fin,0.75,0.6,TA,TA,Y,0.15353260869565216,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.45454545454545453,1.0,New,Partial,0.6230996658257366
287,415,0.23529411764705882,RL,0.38562091503267976,0.04561487219789678,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,0.6666666666666666,0.5,0.8692307692307693,0.7166666666666667,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,BLQ,0.022123893805309734,GLQ,0.36024423337856176,0.231769623780771,0.3368683718028696,GasA,Ex,Y,SBrkr,0.25777470628887356,0.5594059405940595,0.0,0.40603408567480426,0.0,1.0,0.6666666666666666,0.5,0.5,0.0,Gd,0.7,Typ,0.3333333333333333,TA,Attchd,0.9915422885572139,Unf,0.75,0.48776978417266187,TA,TA,Y,0.266304347826087,0.34186471663619744,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.5,WD,Normal,0.334328684505488
288,4,0.29411764705882354,RL,0.39215686274509803,0.03776524082182553,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,0.6666666666666666,0.5,0.2692307692307692,0.3333333333333333,Gable,CompShg,Wd Sdng,Wd Shng,,0.0,TA,TA,BrkTil,TA,Gd,No,ALQ,0.09557522123893805,Unf,0.0,0.25081281932187643,0.23580786026200873,GasA,Gd,Y,SBrkr,0.21665514858327575,0.4158415841584158,0.0,0.31851681252878855,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.0,Gd,0.5,Typ,0.3333333333333333,Gd,Detchd,0.9940298507462687,Unf,0.75,0.4618705035971223,TA,TA,Y,0.0,0.06398537477148081,0.7046632124352331,0.0,0.0,0.0,0.0,,,0.0,0.09090909090909091,0.0,WD,Abnorml,0.18164262439576226
289,1413,0.4117647058823529,RL,0.39215686274509803,0.026772014520414656,Pave,,Reg,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,Duplex,1Story,0.3333333333333333,0.5,0.5307692307692308,0.0,Gable,CompShg,BrkFace,Stone,,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,Wall,Fa,N,FuseF,0.24395300621976504,0.0,0.0,0.1625978811607554,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.5,TA,0.4,Typ,0.0,,Detchd,0.9731343283582089,Unf,0.5,0.302158273381295,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.45454545454545453,0.75,WD,Normal,0.0948891811515999
290,739,0.4117647058823529,RL,0.39215686274509803,0.043612701620448335,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,0.4444444444444444,0.5,0.823076923076923,0.6333333333333333,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,0.5309734513274337,Unf,0.0,0.0,0.37429819089207733,GasA,TA,Y,SBrkr,0.299239806496199,0.0,0.0,0.19944725932749885,1.0,0.0,1.0,0.0,0.5,0.0,TA,0.3,Typ,0.0,,,0.0,,0.0,0.0,,,Y,0.16304347826086957,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.18181818181818182,0.75,WD,Alloca,0.2493103101262089
291,1336,0.0,RL,0.5228758169934641,0.03823303768571536,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,0.5555555555555556,0.5,0.7461538461538462,0.45,Gable,CompShg,Plywood,Plywood,BrkFace,0.225,TA,TA,CBlock,Gd,TA,No,ALQ,0.3035398230088496,Unf,0.0,0.30840687412912215,0.42108546475358705,GasA,TA,Y,SBrkr,0.3455425017277125,0.0,0.0,0.2303086135421465,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,TA,0.4,Typ,0.3333333333333333,TA,Attchd,0.9835820895522388,RFn,0.5,0.45323741007194246,TA,TA,Y,0.0,0.029250457038391225,0.0,0.0,0.0,0.0,0.0,,,0.0,0.2727272727272727,0.75,WD,Normal,0.23005104572600488
292,1140,0.058823529411764705,RL,0.6405228758169934,0.03393398450656787,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,0.4444444444444444,0.5,0.3076923076923077,0.0,Gable,CompShg,Stucco,Stucco,,0.0,TA,Fa,BrkTil,TA,TA,No,BLQ,0.2853982300884956,Unf,0.0,0.12540640966093822,0.285402370555209,GasA,TA,Y,SBrkr,0.28783690393918454,0.0,0.0,0.19184707508060803,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,TA,0.4,Maj1,0.3333333333333333,Gd,Detchd,0.981094527363184,Unf,0.5,0.35611510791366907,TA,TA,Y,0.0,0.0,0.5595854922279793,0.0,0.2625,0.0,0.0,,,0.0,0.36363636363636365,0.25,WD,Normal,0.18858289985529525
293,401,0.5882352941176471,RL,0.24836601307189543,0.06308708506418173,Pave,,IR2,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,0.7777777777777778,0.5,0.8923076923076924,0.7666666666666667,Gable,CompShg,BrkFace,BrkFace,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,0.347787610619469,Unf,0.0,0.220157919182536,0.3930131004366812,GasA,Ex,Y,SBrkr,0.32964754664823775,0.0,0.0,0.21971441731920774,0.3333333333333333,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,Ex,0.2,Typ,0.6666666666666666,Gd,Attchd,0.9930348258706467,Fin,0.5,0.3597122302158273,TA,TA,Y,0.16304347826086957,0.054844606946983544,0.0,0.0,0.4666666666666667,0.0,0.0,,,0.0,1.0,0.5,WD,Normal,0.36469238964094486
294,596,0.0,RL,0.45098039215686275,0.04596104187717526,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,0.7777777777777778,0.5,0.9615384615384616,0.9333333333333333,Gable,CompShg,VinylSd,Other,BrkFace,0.14875,Gd,TA,PConc,Gd,TA,Gd,GLQ,0.6292035398230088,Unf,0.0,0.18207152810032512,0.5658140985651903,GasA,Ex,Y,SBrkr,0.5155494125777471,0.0,0.0,0.34362045140488257,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.0,Gd,0.5,Typ,0.3333333333333333,TA,Attchd,0.9975124378109452,Fin,0.75,0.5453237410071943,TA,TA,Y,0.24456521739130435,0.13711151736745886,0.0,0.0,0.25,0.0,0.0,,,0.0,0.6363636363636364,0.0,New,Partial,0.4922199512098635
