,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
222,96,0.08521788498796361,RL,-1.7595943713787698,-0.04867635404530383,Pave,,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.0159997493291422,2.1341875514073814,0.7426810005088296,0.43644208632445447,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.20881424323472253,Ex,Gd,PConc,Gd,Gd,No,ALQ,-0.26008298626184473,Unf,-0.2723796073610533,-0.5044260497843844,-0.8801626638357082,GasA,Gd,Y,SBrkr,-1.2381575001788412,1.0419754880450014,-0.11884272262869637,-0.05577527517044793,-0.8365911623435678,-0.21707238158772438,0.8165264239662516,1.2727458122253386,0.17527784983274358,-0.2247332874877486,TA,-0.3074485276457954,Typ,0.6562499999999967,TA,BuiltIn,0.2838419188218362,Fin,0.2470582165199422,-0.28525336217918906,TA,TA,Y,1.1930799067513431,0.2733228571752018,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,Shed,2.418661742894059,-0.814540542290797,0.797795563936376,WD,Normal,0.0859057270901442
223,705,-0.8486767450171173,RL,0.38947227894251096,-0.19735749562083513,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6796415258509628,-0.4422964140743664,1.0956815192659966,1.000989357629125,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.007935142132593725,Gd,TA,PConc,Gd,TA,Av,GLQ,0.6904539564555904,Unf,-0.2723796073610533,0.3477075635127761,0.9479479926415825,GasA,Ex,Y,SBrkr,0.8553700488456413,-0.7799744713521484,-0.11884272262869637,-0.02945376730331813,1.1135047871752382,-0.21707238158772438,0.8165264239662516,-0.741092498257792,0.17527784983274358,-0.2247332874877486,Gd,0.3013604379894431,Typ,-0.9062499999999952,,Attchd,0.30722508844453283,RFn,0.2470582165199422,0.5465846724903805,TA,TA,Y,-0.7382918154432047,-0.14879738556642255,-0.38751645641026716,5.201650217028956,-0.2738002835875038,,,,,-0.15301475141116055,-0.4370889471606779,1.5283775821930647,WD,Normal,0.4353209413743702
224,271,0.08521788498796361,FV,0.8192856090067672,0.05621737440688418,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,1.3752828010310678,-0.4422964140743664,1.1598634317672996,1.048034963571181,Gable,CompShg,VinylSd,VinylSd,,-0.5683010287219787,Gd,TA,PConc,Gd,TA,Mn,Unf,-0.9930841112429515,Unf,-0.2723796073610533,1.0756170950760795,0.07654089535480328,GasA,Gd,Y,SBrkr,-0.1575431558440648,1.1665138396999966,-0.11884272262869637,0.8259952383784003,-0.8365911623435678,-0.21707238158772438,0.8165264239662516,1.2727458122253386,0.17527784983274358,-0.2247332874877486,Gd,0.9101694036246816,Typ,0.6562499999999967,Gd,Attchd,0.3114765738304777,RFn,1.5140234294427224,2.5456793041962817,TA,TA,Y,0.8600847822350418,0.09241418171450566,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,0.695265838229679,-1.3939504908336906,New,Partial,1.0967140255552266
225,1134,0.08521788498796361,RL,0.6964818004169796,-0.04181414751104854,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1.3752828010310678,-0.4422964140743664,0.8068629130101327,0.5305332982085662,Gable,CompShg,VinylSd,VinylSd,,-0.5683010287219787,Gd,TA,PConc,Gd,TA,No,GLQ,0.38779542743113343,Unf,-0.2723796073610533,-0.12521569501787314,0.15261611813380782,GasA,Ex,Y,SBrkr,-0.035160326485668456,1.2449268759272156,-0.11884272262869637,0.9782839624667942,-0.8365911623435678,-0.21707238158772438,0.8165264239662516,1.2727458122253386,0.17527784983274358,-0.2247332874877486,Gd,0.9101694036246816,Typ,0.6562499999999967,TA,Attchd,0.288093404207781,RFn,0.2470582165199422,-0.07952997726090844,TA,TA,Y,-0.7382918154432047,1.6602893690405391,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,-0.05963735203055894,0.797795563936376,WD,Normal,0.7660174834647984
226,367,-0.8486767450171173,RL,-1.7595943713787698,-0.07754119105447291,Pave,,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,-0.0159997493291422,-0.4422964140743664,-0.2200476870107167,-0.974926091937222,Gable,CompShg,Plywood,Plywood,BrkFace,0.7374818538567314,TA,TA,CBlock,Gd,TA,No,BLQ,0.4469084213812227,Unf,-0.2723796073610533,0.40001244003229486,0.765828519928208,GasA,Gd,Y,SBrkr,0.6210199500742439,-0.7799744713521484,-0.11884272262869637,-0.19866346073486682,1.1135047871752382,-0.21707238158772438,-0.9859601631557163,1.2727458122253386,0.17527784983274358,-0.2247332874877486,TA,-0.3074485276457954,Typ,2.2187499999999885,Gd,Attchd,0.22006963803266344,RFn,0.2470582165199422,0.1351379026538192,TA,TA,Y,-0.7382918154432047,0.46930725559095604,-0.38751645641026716,-0.1282886678826644,3.100820133713509,,,,,-0.15301475141116055,0.3178142430995601,0.797795563936376,WD,Normal,-0.23855125760235138
227,423,-0.8486767450171173,RL,1.310500843365917,1.2567767461618335,Pave,,Reg,HLS,AllPub,Inside,Mod,Mitchel,Artery,Norm,1Fam,1Story,-0.7116410245092473,-0.4422964140743664,-0.5088662932665805,-1.3983365454157248,Hip,CompShg,HdBoard,HdBoard,,-0.5683010287219787,TA,TA,CBlock,TA,TA,No,Unf,-0.9930841112429515,Unf,-0.2723796073610533,0.8424245205932248,-0.17012725123166594,GasA,Ex,Y,FuseA,-0.4361593843833927,-0.7799744713521484,-0.11884272262869637,-0.9619871888816309,-0.8365911623435678,-0.21707238158772438,-0.9859601631557163,-0.741092498257792,-1.0678274681299766,-0.2247332874877486,TA,-1.5250664589162723,Typ,-0.9062499999999952,,Attchd,0.20093795379591162,RFn,0.2470582165199422,0.16197138764316016,TA,TA,N,-0.7382918154432047,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,-1.5694437325510349,0.06721354567968714,WD,Normal,-0.8125905382121512
228,418,0.31869154248923387,RL,0.8806875133016608,1.3297557680340724,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,-0.0159997493291422,0.41653157441954947,-1.664140718290036,-1.5865189691839485,Hip,CompShg,Wd Sdng,Stucco,,-0.5683010287219787,TA,TA,BrkTil,Gd,TA,No,BLQ,1.6740941757850756,Unf,-0.2723796073610533,-0.7833853912218182,0.710501085179841,GasW,TA,N,FuseA,0.5585265904018714,2.1120828059694032,-0.11884272262869637,2.1138690161629654,1.1135047871752382,-0.21707238158772438,0.8165264239662516,1.2727458122253386,1.418383167795464,-0.2247332874877486,TA,2.1277873348951584,Typ,0.6562499999999967,Gd,Detchd,0.1244112168489043,Unf,1.5140234294427224,1.7004245270320415,TA,TA,N,-0.7382918154432047,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,1.827620623620036,-0.6633684725770017,WD,Normal,0.7597779260668658
229,1102,-0.8486767450171173,RL,0.11316370961548916,-0.04943882143799886,Pave,,IR1,Lvl,AllPub,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,-0.7116410245092473,-0.4422964140743664,0.03667996299449565,-0.598561244400775,Gable,CompShg,HdBoard,MetalSd,,-0.5683010287219787,TA,TA,CBlock,TA,TA,No,BLQ,-0.018901970945480608,LwQ,1.6650400886071817,-0.7637710625269986,-0.25772902291658023,GasA,TA,Y,SBrkr,-0.5351072038646494,-0.7799744713521484,-0.11884272262869637,-1.0334312816638405,-0.8365911623435678,-0.21707238158772438,-0.9859601631557163,-0.741092498257792,0.17527784983274358,-0.2247332874877486,TA,-0.9162574932810338,Typ,-0.9062499999999952,,Detchd,0.2583330065061671,Unf,-1.019906996402838,-0.911368011930478,TA,TA,Y,-0.7382918154432047,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,0.3178142430995601,-0.6633684725770017,WD,Normal,-0.7314762920390273
230,1283,-0.8486767450171173,RL,0.11316370961548916,-0.15378793032397614,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.7116410245092473,1.2753595629134653,0.2292257004984049,1.1421261754552927,Gable,CompShg,HdBoard,HdBoard,,-0.5683010287219787,TA,TA,CBlock,Gd,TA,Mn,LwQ,0.2648404000149478,Rec,0.6997055362606395,-0.5175022689142642,-0.05025114261020427,GasA,TA,Y,SBrkr,-0.30075710509325204,-0.7799744713521484,-0.11884272262869637,-0.8642215882322918,-0.8365911623435678,-0.21707238158772438,0.8165264239662516,-0.741092498257792,0.17527784983274358,-0.2247332874877486,Gd,-0.9162574932810338,Typ,-0.9062499999999952,,Detchd,0.2498300357342774,Unf,0.2470582165199422,0.0009704777071144287,TA,TA,Y,-0.7382918154432047,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,4.979662852535154,,,,,-0.15301475141116055,1.072717433359798,0.797795563936376,WD,Normal,-0.3446237333672057
231,509,0.31869154248923387,RM,0.08246275746804228,-0.06664879973025815,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,0.6796415258509628,2.993015539901297,-1.3432311557835206,1.000989357629125,Gambrel,CompShg,MetalSd,MetalSd,,-0.5683010287219787,TA,Ex,BrkTil,TA,TA,No,Rec,-0.6596868253644481,Unf,-0.2723796073610533,-0.11649821559795333,-0.8594148758050706,GasA,Ex,Y,SBrkr,-1.2147224903017015,0.8090426451347329,-0.11884272262869637,-0.2287451840115866,-0.8365911623435678,-0.21707238158772438,0.8165264239662516,-0.741092498257792,0.17527784983274358,-0.2247332874877486,Gd,0.3013604379894431,Typ,0.6562499999999967,Gd,Detchd,0.14566864377862854,Unf,0.2470582165199422,-0.5535882120725986,TA,TA,N,-0.7382918154432047,-0.6764476889934531,1.376479499465846,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,1.4501690284899171,0.06721354567968714,WD,Normal,-0.21359302801062094
232,1354,-0.14825577251330663,RL,-0.040341051121745186,0.4910416360695369,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,1.3752828010310678,-0.4422964140743664,0.8068629130101327,0.5775789041506221,Hip,CompShg,VinylSd,VinylSd,BrkFace,2.4926232182945114,Gd,TA,PConc,Gd,TA,Av,GLQ,0.9363640112879618,Unf,-0.2723796073610533,1.3415002173836335,2.2389214701034774,GasA,Ex,Y,SBrkr,2.336983451078142,1.9529504677435763,-0.11884272262869637,3.2682551469070864,1.1135047871752382,-0.21707238158772438,0.8165264239662516,1.2727458122253386,1.418383167795464,-0.2247332874877486,Gd,1.5189783692599201,Typ,0.6562499999999967,Ex,Attchd,0.29021914690075346,Fin,1.5140234294427224,0.8149195223837901,TA,TA,Y,1.6176486905096272,0.6200644851415362,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,-1.191992137420916,1.5283775821930647,WD,Normal,2.8937065561598176
233,381,-0.14825577251330663,RL,-0.2245467640064264,-0.5676988006441365,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,-0.7116410245092473,0.41653157441954947,-1.4715949807861268,-1.5865189691839485,Gable,CompShg,BrkFace,Wd Sdng,,-0.5683010287219787,TA,TA,BrkTil,TA,TA,No,LwQ,-0.4776188039981732,Unf,-0.2723796073610533,0.4501379466968337,-0.08252547954675164,GasA,TA,Y,SBrkr,-0.33721156490213605,0.7536922666214018,-0.11884272262869637,0.3597285275892439,-0.8365911623435678,-0.21707238158772438,0.8165264239662516,-0.741092498257792,0.17527784983274358,-0.2247332874877486,Gd,-0.3074485276457954,Typ,0.6562499999999967,Gd,Detchd,0.13716567300673885,Unf,-1.019906996402838,-0.7861450819802203,TA,TA,Y,-0.7382918154432047,-0.6764476889934531,3.292544072227831,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,-0.4370889471606779,1.5283775821930647,WD,Normal,-0.6378829310700382
234,1122,-0.8486767450171173,RL,0.8192856090067672,-0.013929625721058788,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6796415258509628,-0.4422964140743664,1.127772475516648,1.048034963571181,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.4678667647412892,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.9363356370508658,Unf,-0.2723796073610533,2.019284242282398,1.130067465354957,GasA,Ex,Y,SBrkr,1.0324345679173637,-0.7799744713521484,-0.11884272262869637,0.0983935566227409,-0.8365911623435678,-0.21707238158772438,0.8165264239662516,-0.741092498257792,0.17527784983274358,-0.2247332874877486,Gd,0.3013604379894431,Typ,-0.9062499999999952,,Attchd,0.3093508311375053,RFn,1.5140234294427224,1.3337002321777152,TA,TA,Y,0.4604906328154802,-0.3749332298922928,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,0.3178142430995601,-1.3939504908336906,New,Partial,0.4340730298947837
235,1252,1.4860598299955852,RL,-1.7595943713787698,-0.7707329749274994,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.6796415258509628,-0.4422964140743664,1.063590563015345,0.9068981457450133,Gable,CompShg,VinylSd,Wd Shng,Stone,0.29340994237247364,Gd,TA,PConc,Gd,TA,No,Unf,-0.9930841112429515,Unf,-0.2723796073610533,1.7512217501198641,0.7911869275212094,GasA,Ex,Y,SBrkr,0.6496627399240814,-0.7799744713521484,-0.11884272262869637,-0.177982275982122,-0.8365911623435678,-0.21707238158772438,0.8165264239662516,-0.741092498257792,-1.0678274681299766,-0.2247332874877486,Gd,-0.3074485276457954,Typ,0.6562499999999967,Gd,Attchd,0.30509934575156045,RFn,0.2470582165199422,-0.025863007282226524,TA,TA,Y,0.49379014526711035,-0.13372166261136456,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,-1.191992137420916,-1.3939504908336906,WD,Normal,-0.07944254395506989
236,1018,1.4860598299955852,RL,-1.7595943713787698,-0.4790347352650285,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,1.3752828010310678,-0.4422964140743664,0.4538623942529657,0.013031632845951532,Gable,CompShg,HdBoard,HdBoard,,-0.5683010287219787,Gd,TA,CBlock,Gd,TA,Av,GLQ,1.4565583580487471,Unf,-0.2723796073610533,-0.9097888428106552,0.3647046180025477,GasA,Gd,Y,SBrkr,0.5324876905383827,-0.7799744713521484,-0.11884272262869637,-0.26258712269789636,1.1135047871752382,-0.21707238158772438,-0.9859601631557163,-0.741092498257792,-2.310932786092697,-0.2247332874877486,Gd,-1.5250664589162723,Typ,0.6562499999999967,Ex,Attchd,0.26471023458508436,RFn,0.2470582165199422,0.3632225250632173,TA,TA,Y,-0.21382449433003,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,0.695265838229679,0.797795563936376,COD,Abnorml,0.11710351407980724
237,1057,1.4860598299955852,RL,-0.4394534290385545,-0.3441869306712499,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,0.6796415258509628,-0.4422964140743664,1.127772475516648,1.000989357629125,Gable,CompShg,VinylSd,VinylSd,Stone,0.7004758612330432,Gd,TA,PConc,Gd,TA,Av,GLQ,0.5651344092814012,Unf,-0.2723796073610533,0.22566285163389885,0.6966692264927493,GasA,Ex,Y,SBrkr,0.5429032504837782,-0.7799744713521484,-0.11884272262869637,-0.2550666918787164,1.1135047871752382,-0.21707238158772438,0.8165264239662516,-0.741092498257792,-1.0678274681299766,-0.2247332874877486,Gd,-0.3074485276457954,Typ,0.6562499999999967,Gd,Attchd,0.3093508311375053,RFn,0.2470582165199422,0.0009704777071144287,TA,TA,Y,0.8600847822350418,-0.13372166261136456,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,-0.05963735203055894,-1.3939504908336906,WD,Normal,0.09651297466662963
238,442,0.7856388574917743,RL,1.064893226186342,0.20653237468104768,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,-1.4072822996893524,-1.3011244025682822,-0.476775337015929,-1.351290939473669,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.859072972477421,TA,TA,CBlock,TA,TA,No,ALQ,-0.6786029834284767,Unf,-0.2723796073610533,1.5376435043318288,0.8718727698625779,GasA,TA,N,FuseF,0.7407988894462915,-0.7799744713521484,-0.11884272262869637,-0.1121785063142975,-0.8365911623435678,-0.21707238158772438,0.8165264239662516,-0.741092498257792,1.418383167795464,4.26993246226722,Fa,0.9101694036246816,Typ,-0.9062499999999952,,,-3.952763268272207,,-2.286872209325618,-2.163597311433056,,,Y,-0.7382918154432047,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,1.072717433359798,0.06721354567968714,WD,Normal,-0.7501949642328252
239,1404,-0.8486767450171173,RL,-0.25524771615387326,0.549424853567328,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,1.3752828010310678,-0.4422964140743664,1.191954388017951,1.0950805695132368,Gable,CompShg,VinylSd,VinylSd,Stone,-0.12422911723772107,Gd,TA,PConc,Gd,TA,Gd,GLQ,1.203554743942365,Unf,-0.2723796073610533,-0.09906325675811373,0.9756117100157659,GasA,Ex,Y,SBrkr,0.803292249118664,-0.7799744713521484,-0.11884272262869637,-0.06705592139921784,1.1135047871752382,-0.21707238158772438,0.8165264239662516,-0.741092498257792,0.17527784983274358,-0.2247332874877486,Gd,-0.3074485276457954,Typ,-0.9062499999999952,,Attchd,0.31360231652345016,Unf,1.5140234294427224,1.2084773022274573,TA,TA,Y,0.660287707525261,1.735667983815829,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,0.695265838229679,-0.6633684725770017,WD,Normal,1.3078856061308577
240,705,-0.8486767450171173,RL,0.38947227894251096,-0.19735749562083513,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.6796415258509628,-0.4422964140743664,1.0956815192659966,1.000989357629125,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.007935142132593725,Gd,TA,PConc,Gd,TA,Av,GLQ,0.6904539564555904,Unf,-0.2723796073610533,0.3477075635127761,0.9479479926415825,GasA,Ex,Y,SBrkr,0.8553700488456413,-0.7799744713521484,-0.11884272262869637,-0.02945376730331813,1.1135047871752382,-0.21707238158772438,0.8165264239662516,-0.741092498257792,0.17527784983274358,-0.2247332874877486,Gd,0.3013604379894431,Typ,-0.9062499999999952,,Attchd,0.30722508844453283,RFn,0.2470582165199422,0.5465846724903805,TA,TA,Y,-0.7382918154432047,-0.14879738556642255,-0.38751645641026716,5.201650217028956,-0.2738002835875038,,,,,-0.15301475141116055,-0.4370889471606779,1.5283775821930647,WD,Normal,0.4353209413743702
241,346,-0.14825577251330663,RL,0.23596751820527662,-0.4113929851416549,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,-0.0159997493291422,-0.4422964140743664,-0.9902306370263537,-1.5865189691839485,Gable,CompShg,MetalSd,MetalSd,,-0.5683010287219787,TA,TA,BrkTil,TA,TA,No,Unf,-0.9930841112429515,Unf,-0.2723796073610533,0.8075546029135455,-0.20701220773057724,GasA,Gd,Y,SBrkr,-0.4778216241649744,0.6153163203380739,-0.11884272262869637,0.14539624924261552,-0.8365911623435678,-0.21707238158772438,-0.9859601631557163,-0.741092498257792,0.17527784983274358,-0.2247332874877486,Fa,-0.3074485276457954,Typ,0.6562499999999967,Gd,Detchd,0.16905181340132522,Unf,-1.019906996402838,-0.7682560919873263,TA,TA,Y,-0.7382918154432047,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,1.4501690284899171,-1.3939504908336906,WD,Normal,-0.47315861576461743
242,1207,-0.8486767450171173,RH,-1.7595943713787698,-0.14289553899976137,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,-1.4072822996893524,-1.3011244025682822,-0.12377481825876206,-0.8337892741110543,Gable,CompShg,HdBoard,HdBoard,,-0.5683010287219787,TA,TA,CBlock,TA,TA,No,Rec,1.5038487532088185,Unf,-0.2723796073610533,-1.3107928961269661,-0.013366186111292982,GasA,TA,Y,SBrkr,-0.2590948653116703,-0.7799744713521484,-0.11884272262869637,-0.8341398649555719,1.1135047871752382,-0.21707238158772438,-0.9859601631557163,-0.741092498257792,-1.0678274681299766,-0.2247332874877486,TA,-0.9162574932810338,Typ,-0.9062499999999952,,Detchd,0.2264468661115807,Unf,-1.019906996402838,-0.4462542721152348,TA,TA,Y,-0.7382918154432047,-0.043267324881016464,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,MnPrv,,-0.15301475141116055,1.827620623620036,-1.3939504908336906,WD,Normal,-0.8874652269873425
243,1039,2.419954460000666,RM,-1.1148743762823856,-0.9453380078546617,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,-1.4072822996893524,0.41653157441954947,0.004589006743844104,1.1421261754552927,Gable,CompShg,CemntBd,CmentBd,,-0.5683010287219787,TA,TA,CBlock,TA,TA,No,Unf,-0.9930841112429515,Unf,-0.2723796073610533,-0.12085695530791322,-1.1890741745140903,GasA,TA,Y,SBrkr,-0.9308984817896758,0.4792466398261349,-0.11884272262869637,-0.2926688459746161,-0.8365911623435678,-0.21707238158772438,-0.9859601631557163,1.2727458122253386,0.17527784983274358,-0.2247332874877486,TA,-0.3074485276457954,Typ,0.6562499999999967,TA,,-3.952763268272207,,-2.286872209325618,-2.163597311433056,,,Y,-0.7382918154432047,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,-0.4370889471606779,0.797795563936376,WD,Normal,-1.0122563749459947
244,563,-0.6152030875158472,RL,0.1745656139103829,0.402486494603671,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.7116410245092473,0.41653157441954947,-0.9581396807757021,-0.6926524562848867,Gable,CompShg,WdShing,Wd Shng,,-0.5683010287219787,TA,TA,CBlock,TA,TA,No,BLQ,-0.30737338142191617,Unf,-0.2723796073610533,0.2278422214888788,-0.1516847729822103,GasA,Ex,Y,SBrkr,-0.41532826449260185,-0.7799744713521484,-0.11884272262869637,-0.9469463272432711,1.1135047871752382,-0.21707238158772438,-0.9859601631557163,-0.741092498257792,0.17527784983274358,-0.2247332874877486,TA,-0.3074485276457954,Typ,0.6562499999999967,Gd,,-3.952763268272207,,-2.286872209325618,-2.163597311433056,,,Y,0.4604906328154802,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,0.3178142430995601,0.06721354567968714,WD,Normal,-0.8749861121914773
245,837,-0.6152030875158472,RM,1.0034913218914483,-0.23003466959347935,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,-0.7116410245092473,0.41653157441954947,-0.7014120307704899,-0.5044700325166631,Gable,CompShg,VinylSd,VinylSd,,-0.5683010287219787,TA,TA,BrkTil,TA,TA,No,Rec,-0.1938764330377448,Unf,-0.2723796073610533,1.350217696803553,1.1462046338232306,GasA,Gd,Y,SBrkr,1.0506617978218056,-0.7799744713521484,-0.11884272262869637,0.11155431055630578,1.1135047871752382,-0.21707238158772438,-0.9859601631557163,-0.741092498257792,-1.0678274681299766,-0.2247332874877486,TA,-0.9162574932810338,Min2,-0.9062499999999952,,Detchd,0.18818349763807704,Unf,0.2470582165199422,1.4678676571244198,TA,TA,Y,-0.7382918154432047,1.0723361737932766,3.1100617319647847,-0.1282886678826644,-0.2738002835875038,,,GdWo,,-0.15301475141116055,-0.05963735203055894,-0.6633684725770017,COD,Normal,-0.30718638897961004
246,460,-0.14825577251330663,RL,-1.7595943713787698,-0.34821711546120937,Pave,,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,-0.7116410245092473,-1.3011244025682822,-0.6372301182691867,-1.5865189691839485,Gable,CompShg,MetalSd,MetalSd,BrkCmn,0.28283680162284847,TA,TA,CBlock,TA,TA,No,LwQ,-0.555647956012291,Unf,-0.2723796073610533,-0.16880309211747213,-0.8133086801814315,GasA,TA,Y,SBrkr,-0.45959439426053245,-0.2633709385610578,-0.11884272262869637,-0.557764032350709,1.1135047871752382,-0.21707238158772438,-0.9859601631557163,-0.741092498257792,0.17527784983274358,-0.2247332874877486,Gd,-0.9162574932810338,Typ,0.6562499999999967,TA,Detchd,0.1924349830240219,Unf,-1.019906996402838,-0.5893661920583866,TA,TA,Y,-0.7382918154432047,-0.6764476889934531,3.383785242359354,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,0.3178142430995601,0.797795563936376,WD,Normal,-0.8500278825997469
247,548,0.6689020287411392,RL,-0.10174295541663893,-0.3232735393287576,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,-0.7116410245092473,1.2753595629134653,0.004589006743844104,-0.6456068503428308,Gable,CompShg,VinylSd,VinylSd,,-0.5683010287219787,TA,Gd,CBlock,Gd,TA,Av,ALQ,0.4705536189612584,Unf,-0.2723796073610533,-0.9860667877349535,-0.6772954030916961,GasA,Ex,Y,SBrkr,-1.0090151813801416,-0.7799744713521484,-0.11884272262869637,-1.3756108839365278,1.1135047871752382,-0.21707238158772438,-0.9859601631557163,-0.741092498257792,-1.0678274681299766,-0.2247332874877486,TA,-0.9162574932810338,Typ,-0.9062499999999952,,Detchd,0.27108746266400163,Unf,0.2470582165199422,0.6270851274584034,TA,TA,Y,0.12749550829917886,-0.6764476889934531,-0.38751645641026716,-0.1282886678826644,-0.2738002835875038,,,,,-0.15301475141116055,-0.814540542290797,-0.6633684725770017,WD,Normal,-0.6066851440803752
